door_state,sphone_signal,target,ts
0,0,normal,1554243636
0,0,normal,1554243638
0,0,normal,1554243640
0,0,normal,1554243641
0,0,normal,1554243643
0,0,normal,1554243645
0,0,normal,1554243646
0,0,normal,1554243648
0,0,normal,1554243650
0,0,normal,1554243651
0,0,normal,1554243653
0,0,normal,1554243655
1,1,normal,1554243656
0,0,normal,1554243658
0,0,normal,1554243660
1,1,normal,1554243661
0,0,normal,1554243663
0,0,normal,1554243665
0,0,normal,1554243666
0,0,normal,1554243668
0,0,normal,1554243670
0,0,normal,1554243671
0,0,normal,1554243673
0,0,normal,1554243675
0,0,normal,1554243676
0,0,normal,1554243678
0,0,normal,1554243680
0,0,normal,1554243681
0,0,normal,1554243683
0,0,normal,1554243685
0,0,normal,1554243686
0,0,normal,1554243688
0,0,normal,1554243690
0,0,normal,1554243691
0,0,normal,1554243693
0,0,normal,1554243695
0,0,normal,1554243696
0,0,normal,1554243698
0,0,normal,1554243700
0,0,normal,1554243701
0,0,normal,1554243703
0,0,normal,1554243705
0,0,normal,1554243706
0,0,normal,1554243708
0,0,normal,1554243710
0,0,normal,1554243711
0,0,normal,1554243713
0,0,normal,1554243715
0,0,normal,1554243716
0,0,normal,1554243718
0,0,normal,1554243720
0,0,normal,1554243721
0,0,normal,1554243723
0,0,normal,1554243725
1,1,normal,1554243726
0,0,normal,1554243728
0,0,normal,1554243730
0,0,normal,1554243731
0,0,normal,1554243733
0,0,normal,1554243735
0,0,normal,1554243736
0,0,normal,1554243738
0,0,normal,1554243740
0,0,normal,1554243741
0,0,normal,1554243743
0,0,normal,1554243745
0,0,normal,1554243746
0,0,normal,1554243748
0,0,normal,1554243750
0,0,normal,1554243751
0,0,normal,1554243753
0,0,normal,1554243755
0,0,normal,1554243756
0,0,normal,1554243758
0,0,normal,1554243760
0,0,normal,1554243761
0,0,normal,1554243763
0,0,normal,1554243765
0,0,normal,1554243766
0,0,normal,1554243768
0,0,normal,1554243770
0,0,normal,1554243771
0,0,normal,1554243773
0,0,normal,1554243775
0,0,normal,1554243776
0,0,normal,1554243778
1,1,normal,1554243780
0,0,normal,1554243781
0,0,normal,1554243783
0,0,normal,1554243785
0,0,normal,1554243786
1,1,normal,1554243788
0,0,normal,1554243790
1,1,normal,1554243791
1,1,normal,1554243793
0,0,normal,1554243795
0,0,normal,1554243796
0,0,normal,1554243798
0,0,normal,1554243800
0,0,normal,1554243801
1,1,normal,1554243803
0,0,normal,1554243805
0,0,normal,1554243806
0,0,normal,1554243808
0,0,normal,1554243810
0,0,normal,1554243811
1,1,normal,1554243813
0,0,normal,1554243815
0,0,normal,1554243816
0,0,normal,1554243818
0,0,normal,1554243820
0,0,normal,1554243821
0,0,normal,1554243823
0,0,normal,1554243825
0,0,normal,1554243826
0,0,normal,1554243828
0,0,normal,1554243830
0,0,normal,1554243831
0,0,normal,1554243833
0,0,normal,1554243835
0,0,normal,1554243836
0,0,normal,1554243838
0,0,normal,1554243840
0,0,normal,1554243841
0,0,normal,1554243843
0,0,normal,1554243845
0,0,normal,1554243846
1,1,normal,1554243848
0,0,normal,1554243850
0,0,normal,1554243851
0,0,normal,1554243853
0,0,normal,1554243855
0,0,normal,1554243856
0,0,normal,1554243858
0,0,normal,1554243860
0,0,normal,1554243861
0,0,normal,1554243863
0,0,normal,1554243865
0,0,normal,1554243866
0,0,normal,1554243868
0,0,normal,1554243870
0,0,normal,1554243871
0,0,normal,1554243873
1,1,normal,1554243875
0,0,normal,1554243876
0,0,normal,1554243878
0,0,normal,1554243880
0,0,normal,1554243881
0,0,normal,1554243883
0,0,normal,1554243885
0,0,normal,1554243886
0,0,normal,1554243888
0,0,normal,1554243890
0,0,normal,1554243891
0,0,normal,1554243893
0,0,normal,1554243895
0,0,normal,1554243896
0,0,normal,1554243898
0,0,normal,1554243900
1,1,normal,1554243901
0,0,normal,1554243903
0,0,normal,1554243905
0,0,normal,1554243906
0,0,normal,1554243908
0,0,normal,1554243910
0,0,normal,1554243911
0,0,normal,1554243913
0,0,normal,1554243915
0,0,normal,1554243916
1,1,normal,1554243918
0,0,normal,1554243920
0,0,normal,1554243921
0,0,normal,1554243923
0,0,normal,1554243925
0,0,normal,1554243926
0,0,normal,1554243928
0,0,normal,1554243930
0,0,normal,1554243931
0,0,normal,1554243933
0,0,normal,1554243935
0,0,normal,1554243936
0,0,normal,1554243938
0,0,normal,1554243940
0,0,normal,1554243941
0,0,normal,1554243943
1,1,normal,1554243945
0,0,normal,1554243946
1,1,normal,1554243948
0,0,normal,1554243950
0,0,normal,1554243951
0,0,normal,1554243953
0,0,normal,1554243955
0,0,normal,1554243956
0,0,normal,1554243958
0,0,normal,1554243960
0,0,normal,1554243961
0,0,normal,1554243963
0,0,normal,1554243965
0,0,normal,1554243966
0,0,normal,1554243968
0,0,normal,1554243970
0,0,normal,1554243971
1,1,normal,1554243973
0,0,normal,1554243975
0,0,normal,1554243976
1,1,normal,1554243978
0,0,normal,1554243980
0,0,normal,1554243981
0,0,normal,1554243983
0,0,normal,1554243985
1,1,normal,1554243986
0,0,normal,1554243988
1,1,normal,1554243990
0,0,normal,1554243991
0,0,normal,1554243993
0,0,normal,1554243995
0,0,normal,1554243996
0,0,normal,1554243998
0,0,normal,1554244000
0,0,normal,1554244001
0,0,normal,1554244003
0,0,normal,1554244005
0,0,normal,1554244006
0,0,normal,1554244008
0,0,normal,1554244010
1,1,normal,1554244011
0,0,normal,1554244013
0,0,normal,1554244015
0,0,normal,1554244016
0,0,normal,1554244018
0,0,normal,1554244020
0,0,normal,1554244021
0,0,normal,1554244023
0,0,normal,1554244025
0,0,normal,1554244026
0,0,normal,1554244028
0,0,normal,1554244030
0,0,normal,1554244031
0,0,normal,1554244033
0,0,normal,1554244035
0,0,normal,1554244036
0,0,normal,1554244038
0,0,normal,1554244040
1,1,normal,1554244041
0,0,normal,1554244043
0,0,normal,1554244046
0,0,normal,1554244048
0,0,normal,1554244051
0,0,normal,1554244053
0,0,normal,1554244056
0,0,normal,1554244058
0,0,normal,1554244061
1,1,normal,1554244063
0,0,normal,1554244066
0,0,normal,1554244068
1,1,normal,1554244071
0,0,normal,1554244071
0,0,normal,1554244073
0,0,normal,1554244076
0,0,normal,1554244078
0,0,normal,1554244081
0,0,normal,1554244083
0,0,normal,1554244086
0,0,normal,1554244088
0,0,normal,1554244091
0,0,normal,1554244093
0,0,normal,1554244096
0,0,normal,1554244098
0,0,normal,1554244101
0,0,normal,1554244103
0,0,normal,1554244106
0,0,normal,1554244108
0,0,normal,1554244111
0,0,normal,1554244113
0,0,normal,1554244116
0,0,normal,1554244118
0,0,normal,1554244121
1,1,normal,1554244123
0,0,normal,1554244126
0,0,normal,1554244128
0,0,normal,1554244131
0,0,normal,1554244133
0,0,normal,1554244136
1,1,normal,1554244136
0,0,normal,1554244138
0,0,normal,1554244141
0,0,normal,1554244143
0,0,normal,1554244146
0,0,normal,1554244148
1,1,normal,1554244151
0,0,normal,1554244151
1,1,normal,1554244153
0,0,normal,1554244156
0,0,normal,1554244158
0,0,normal,1554244161
1,1,normal,1554244161
0,0,normal,1554244163
0,0,normal,1554244166
0,0,normal,1554244168
0,0,normal,1554244171
0,0,normal,1554244173
0,0,normal,1554244176
0,0,normal,1554244178
0,0,normal,1554244181
0,0,normal,1554244183
0,0,normal,1554244186
1,1,normal,1554244186
0,0,normal,1554244188
1,1,normal,1554244191
0,0,normal,1554244191
0,0,normal,1554244193
0,0,normal,1554244196
0,0,normal,1554244198
0,0,normal,1554244201
0,0,normal,1554244203
0,0,normal,1554244206
1,1,normal,1554244208
0,0,normal,1554244211
0,0,normal,1554244213
0,0,normal,1554244216
0,0,normal,1554244218
0,0,normal,1554244221
0,0,normal,1554244223
0,0,normal,1554244226
0,0,normal,1554244228
0,0,normal,1554244231
0,0,normal,1554244233
0,0,normal,1554244236
0,0,normal,1554244238
1,1,normal,1554244241
0,0,normal,1554244241
0,0,normal,1554244243
0,0,normal,1554244246
0,0,normal,1554244248
1,1,normal,1554244251
0,0,normal,1554244251
0,0,normal,1554244253
0,0,normal,1554244256
0,0,normal,1554244258
0,0,normal,1554244261
0,0,normal,1554244263
0,0,normal,1554244266
0,0,normal,1554244268
0,0,normal,1554244271
0,0,normal,1554244273
0,0,normal,1554244276
0,0,normal,1554244278
0,0,normal,1554244281
0,0,normal,1554244283
0,0,normal,1554244286
1,1,normal,1554244286
0,0,normal,1554244288
0,0,normal,1554244291
0,0,normal,1554244293
0,0,normal,1554244296
0,0,normal,1554244298
0,0,normal,1554244301
0,0,normal,1554244303
0,0,normal,1554244306
0,0,normal,1554244308
0,0,normal,1554244311
0,0,normal,1554244313
1,1,normal,1554244316
0,0,normal,1554244316
0,0,normal,1554244318
0,0,normal,1554244321
0,0,normal,1554244323
0,0,normal,1554244326
0,0,normal,1554244328
0,0,normal,1554244331
0,0,normal,1554244333
0,0,normal,1554244336
0,0,normal,1554244338
0,0,normal,1554244341
0,0,normal,1554244343
0,0,normal,1554244346
0,0,normal,1554244348
0,0,normal,1554244351
1,1,normal,1554244351
0,0,normal,1554244353
0,0,normal,1554244356
0,0,normal,1554244358
0,0,normal,1554244361
0,0,normal,1554244363
0,0,normal,1554244366
1,1,normal,1554244368
0,0,normal,1554244371
0,0,normal,1554244373
0,0,normal,1554244376
0,0,normal,1554244378
0,0,normal,1554244381
0,0,normal,1554244383
0,0,normal,1554244386
0,0,normal,1554244388
0,0,normal,1554244391
0,0,normal,1554244393
0,0,normal,1554244396
0,0,normal,1554244398
0,0,normal,1554244401
1,1,normal,1554244403
0,0,normal,1554244406
0,0,normal,1554244408
0,0,normal,1554244411
0,0,normal,1554244413
0,0,normal,1554244416
0,0,normal,1554244418
0,0,normal,1554244421
0,0,normal,1554244423
0,0,normal,1554244426
0,0,normal,1554244428
1,1,normal,1554244431
0,0,normal,1554244431
0,0,normal,1554244433
0,0,normal,1554244436
1,1,normal,1554244438
0,0,normal,1554244441
1,1,normal,1554244443
0,0,normal,1554244446
0,0,normal,1554244448
0,0,normal,1554244451
1,1,normal,1554244451
0,0,normal,1554244453
0,0,normal,1554244456
0,0,normal,1554244458
0,0,normal,1554244461
0,0,normal,1554244463
0,0,normal,1554244466
0,0,normal,1554244468
0,0,normal,1554244471
1,1,normal,1554244471
0,0,normal,1554244473
0,0,normal,1554244476
0,0,normal,1554244478
0,0,normal,1554244481
0,0,normal,1554244483
0,0,normal,1554244486
1,1,normal,1554244486
0,0,normal,1554244488
0,0,normal,1554244491
0,0,normal,1554244493
1,1,normal,1554244496
0,0,normal,1554244496
0,0,normal,1554244498
1,1,normal,1554244501
0,0,normal,1554244501
0,0,normal,1554244503
0,0,normal,1554244506
0,0,normal,1554244508
0,0,normal,1554244511
0,0,normal,1554244513
0,0,normal,1554244516
0,0,normal,1554244518
1,1,normal,1554244521
0,0,normal,1554244521
1,1,normal,1554244523
0,0,normal,1554244526
0,0,normal,1554244528
0,0,normal,1554244531
0,0,normal,1554244533
0,0,normal,1554244536
0,0,normal,1554244538
0,0,normal,1554244541
0,0,normal,1554244543
0,0,normal,1554244546
1,1,normal,1554244546
0,0,normal,1554244548
0,0,normal,1554244551
0,0,normal,1554244553
1,1,normal,1554244556
0,0,normal,1554244556
0,0,normal,1554244558
0,0,normal,1554244561
0,0,normal,1554244563
0,0,normal,1554244566
0,0,normal,1554244568
0,0,normal,1554244571
0,0,normal,1554244573
0,0,normal,1554244576
1,1,normal,1554244578
0,0,normal,1554244581
0,0,normal,1554244583
0,0,normal,1554244586
0,0,normal,1554244588
0,0,normal,1554244591
0,0,normal,1554244593
0,0,normal,1554244596
1,1,normal,1554244596
0,0,normal,1554244598
0,0,normal,1554244600
0,0,normal,1554244601
0,0,normal,1554244603
0,0,normal,1554244605
0,0,normal,1554244606
0,0,normal,1554244608
0,0,normal,1554244610
0,0,normal,1554244611
0,0,normal,1554244613
0,0,normal,1554244615
0,0,normal,1554244616
0,0,normal,1554244618
0,0,normal,1554244620
0,0,normal,1554244621
1,1,normal,1554244621
1,1,normal,1554244623
0,0,normal,1554244625
0,0,normal,1554244626
0,0,normal,1554244628
0,0,normal,1554244630
0,0,normal,1554244631
0,0,normal,1554244633
0,0,normal,1554244635
0,0,normal,1554244636
0,0,normal,1554244638
0,0,normal,1554244640
0,0,normal,1554244641
1,1,normal,1554244641
1,1,normal,1554244643
0,0,normal,1554244645
0,0,normal,1554244646
0,0,normal,1554244648
0,0,normal,1554244650
0,0,normal,1554244651
1,1,normal,1554244651
0,0,normal,1554244653
0,0,normal,1554244655
0,0,normal,1554244656
0,0,normal,1554244658
0,0,normal,1554244660
1,1,normal,1554244661
0,0,normal,1554244661
0,0,normal,1554244663
0,0,normal,1554244665
0,0,normal,1554244666
0,0,normal,1554244668
0,0,normal,1554244670
0,0,normal,1554244671
1,1,normal,1554244671
0,0,normal,1554244673
1,1,normal,1554244675
1,1,normal,1554244676
0,0,normal,1554244676
0,0,normal,1554244678
0,0,normal,1554244680
0,0,normal,1554244681
0,0,normal,1554244683
0,0,normal,1554244685
0,0,normal,1554244686
0,0,normal,1554244688
0,0,normal,1554244690
0,0,normal,1554244691
0,0,normal,1554244693
0,0,normal,1554244695
1,1,normal,1554244696
0,0,normal,1554244696
0,0,normal,1554244698
0,0,normal,1554244700
0,0,normal,1554244701
0,0,normal,1554244703
0,0,normal,1554244705
1,1,normal,1554244706
0,0,normal,1554244706
1,1,normal,1554244708
0,0,normal,1554244710
1,1,normal,1554244711
0,0,normal,1554244711
0,0,normal,1554244713
0,0,normal,1554244715
0,0,normal,1554244716
0,0,normal,1554244718
0,0,normal,1554244720
0,0,normal,1554244721
1,1,normal,1554244721
0,0,normal,1554244723
0,0,normal,1554244725
0,0,normal,1554244726
1,1,normal,1554244726
0,0,normal,1554244728
0,0,normal,1554244730
0,0,normal,1554244731
0,0,normal,1554244733
0,0,normal,1554244736
0,0,normal,1554244738
0,0,normal,1554244741
0,0,normal,1554244743
0,0,normal,1554244746
0,0,normal,1554244748
0,0,normal,1554244751
0,0,normal,1554244753
0,0,normal,1554244756
1,1,normal,1554244758
0,0,normal,1554244761
0,0,normal,1554244763
0,0,normal,1554244766
0,0,normal,1554244768
0,0,normal,1554244771
0,0,normal,1554244773
0,0,normal,1554244776
0,0,normal,1554244778
1,1,normal,1554244781
0,0,normal,1554244781
0,0,normal,1554244783
0,0,normal,1554244786
0,0,normal,1554244788
0,0,normal,1554244791
0,0,normal,1554244793
0,0,normal,1554244796
1,1,normal,1554244796
0,0,normal,1554244798
0,0,normal,1554244801
1,1,normal,1554244801
0,0,normal,1554244803
0,0,normal,1554244806
0,0,normal,1554244808
0,0,normal,1554244811
0,0,normal,1554244813
0,0,normal,1554244816
0,0,normal,1554244818
0,0,normal,1554244821
0,0,normal,1554244823
0,0,normal,1554244826
0,0,normal,1554244828
0,0,normal,1554244831
0,0,normal,1554244833
0,0,normal,1554244836
0,0,normal,1554244838
1,1,normal,1554244841
0,0,normal,1554244841
0,0,normal,1554244843
0,0,normal,1554244846
0,0,normal,1554244848
0,0,normal,1554244851
0,0,normal,1554244853
0,0,normal,1554244856
1,1,normal,1554244856
0,0,normal,1554244858
0,0,normal,1554244861
0,0,normal,1554244864
0,0,normal,1554244866
0,0,normal,1554244869
0,0,normal,1554244871
0,0,normal,1554244874
1,1,normal,1554244876
0,0,normal,1554244876
0,0,normal,1554244879
0,0,normal,1554244881
0,0,normal,1554244884
0,0,normal,1554244886
1,1,normal,1554244886
0,0,normal,1554244889
0,0,normal,1554244891
0,0,normal,1554244894
1,1,normal,1554244896
0,0,normal,1554244896
0,0,normal,1554244899
0,0,normal,1554244901
1,1,normal,1554244902
0,0,normal,1554244904
0,0,normal,1554244906
0,0,normal,1554244907
0,0,normal,1554244909
0,0,normal,1554244911
0,0,normal,1554244912
0,0,normal,1554244914
0,0,normal,1554244916
1,1,normal,1554244916
0,0,normal,1554244917
0,0,normal,1554244919
0,0,normal,1554244921
0,0,normal,1554244922
0,0,normal,1554244924
0,0,normal,1554244926
1,1,normal,1554244926
1,1,normal,1554244927
0,0,normal,1554244929
0,0,normal,1554244931
0,0,normal,1554244932
0,0,normal,1554244934
0,0,normal,1554244936
0,0,normal,1554244937
0,0,normal,1554244939
0,0,normal,1554244941
1,1,normal,1554244941
0,0,normal,1554244942
0,0,normal,1554244944
0,0,normal,1554244946
1,1,normal,1554244946
0,0,normal,1554244947
0,0,normal,1554244949
0,0,normal,1554244951
1,1,normal,1554244952
0,0,normal,1554244954
0,0,normal,1554244956
1,1,normal,1554244956
0,0,normal,1554244957
0,0,normal,1554244959
0,0,normal,1554244961
0,0,normal,1554244962
0,0,normal,1554244964
0,0,normal,1554244966
1,1,normal,1554244966
0,0,normal,1554244967
0,0,normal,1554244969
0,0,normal,1554244971
0,0,normal,1554244972
0,0,normal,1554244974
0,0,normal,1554244976
0,0,normal,1554244977
0,0,normal,1554244979
0,0,normal,1554244981
0,0,normal,1554244982
0,0,normal,1554244984
0,0,normal,1554244986
0,0,normal,1554244987
0,0,normal,1554244989
0,0,normal,1554244991
0,0,normal,1554244992
0,0,normal,1554244994
1,1,normal,1554244996
0,0,normal,1554244996
0,0,normal,1554244997
0,0,normal,1554244999
1,1,normal,1554245001
0,0,normal,1554245001
0,0,normal,1554245002
0,0,normal,1554245004
0,0,normal,1554245006
0,0,normal,1554245007
0,0,normal,1554245009
0,0,normal,1554245011
0,0,normal,1554245012
0,0,normal,1554245014
0,0,normal,1554245016
0,0,normal,1554245017
0,0,normal,1554245019
1,1,normal,1554245021
0,0,normal,1554245021
0,0,normal,1554245022
0,0,normal,1554245024
0,0,normal,1554245026
0,0,normal,1554245027
0,0,normal,1554245029
0,0,normal,1554245031
0,0,normal,1554245032
0,0,normal,1554245034
0,0,normal,1554245036
1,1,normal,1554245037
0,0,normal,1554245039
0,0,normal,1554245041
0,0,normal,1554245042
1,1,normal,1554245044
0,0,normal,1554245046
0,0,normal,1554245047
0,0,normal,1554245049
1,1,normal,1554245051
0,0,normal,1554245051
0,0,normal,1554245052
0,0,normal,1554245054
0,0,normal,1554245056
0,0,normal,1554245057
0,0,normal,1554245059
0,0,normal,1554245061
0,0,normal,1554245062
0,0,normal,1554245064
0,0,normal,1554245066
0,0,normal,1554245067
0,0,normal,1554245069
0,0,normal,1554245071
1,1,normal,1554245071
0,0,normal,1554245072
0,0,normal,1554245074
0,0,normal,1554245076
1,1,normal,1554245076
0,0,normal,1554245077
0,0,normal,1554245079
0,0,normal,1554245081
1,1,normal,1554245081
0,0,normal,1554245082
0,0,normal,1554245084
0,0,normal,1554245086
0,0,normal,1554245087
0,0,normal,1554245089
1,1,normal,1554245091
0,0,normal,1554245091
0,0,normal,1554245092
0,0,normal,1554245094
0,0,normal,1554245096
0,0,normal,1554245097
0,0,normal,1554245099
0,0,normal,1554245101
1,1,normal,1554245102
0,0,normal,1554245104
1,1,normal,1554245106
0,0,normal,1554245106
0,0,normal,1554245107
0,0,normal,1554245109
0,0,normal,1554245111
1,1,normal,1554245111
0,0,normal,1554245112
0,0,normal,1554245114
0,0,normal,1554245116
0,0,normal,1554245117
0,0,normal,1554245119
0,0,normal,1554245121
0,0,normal,1554245122
0,0,normal,1554245124
0,0,normal,1554245126
0,0,normal,1554245127
0,0,normal,1554245129
0,0,normal,1554245131
0,0,normal,1554245132
0,0,normal,1554245134
0,0,normal,1554245136
0,0,normal,1554245137
0,0,normal,1554245139
0,0,normal,1554245141
0,0,normal,1554245142
0,0,normal,1554245144
0,0,normal,1554245146
0,0,normal,1554245147
0,0,normal,1554245149
0,0,normal,1554245151
0,0,normal,1554245152
0,0,normal,1554245154
0,0,normal,1554245156
0,0,normal,1554245157
0,0,normal,1554245159
0,0,normal,1554245161
0,0,normal,1554245162
0,0,normal,1554245164
0,0,normal,1554245166
0,0,normal,1554245167
0,0,normal,1554245169
0,0,normal,1554245171
0,0,normal,1554245172
0,0,normal,1554245174
0,0,normal,1554245176
0,0,normal,1554245177
0,0,normal,1554245179
0,0,normal,1554245181
1,1,normal,1554245181
0,0,normal,1554245182
1,1,normal,1554245184
0,0,normal,1554245186
1,1,normal,1554245187
0,0,normal,1554245189
0,0,normal,1554245191
0,0,normal,1554245192
0,0,normal,1554245194
0,0,normal,1554245196
0,0,normal,1554245197
0,0,normal,1554245199
0,0,normal,1554245201
0,0,normal,1554245202
0,0,normal,1554245204
0,0,normal,1554245206
0,0,normal,1554245207
0,0,normal,1554245209
0,0,normal,1554245211
0,0,normal,1554245212
1,1,normal,1554245214
0,0,normal,1554245216
0,0,normal,1554245217
0,0,normal,1554245219
0,0,normal,1554245221
0,0,normal,1554245222
0,0,normal,1554245224
0,0,normal,1554245226
0,0,normal,1554245227
0,0,normal,1554245229
0,0,normal,1554245231
1,1,normal,1554245231
0,0,normal,1554245232
0,0,normal,1554245234
0,0,normal,1554245236
0,0,normal,1554245237
0,0,normal,1554245239
1,1,normal,1554245241
0,0,normal,1554245241
1,1,normal,1554245242
0,0,normal,1554245244
0,0,normal,1554245246
